-3.27267E-05	3.84092E-05
-3.48467E-05	3.08729E-05
-2.92638E-05	5.81309E-05
-3.37302E-05	2.74803E-05
-3.32384E-05	3.79116E-05
-1.95767E-05	2.67312E-05
-2.83019E-05	0.000112665
-2.6764E-05	8.55179E-05
-3.7037E-05	8.03211E-05
-1.54321E-05	6.40728E-05
-1.99309E-05	4.22321E-05
-1.74501E-05	8.13198E-05
-7.65993E-05	2.49271E-05
-6.78269E-05	2.76309E-05
-3.21759E-05	6.56316E-05
-1.7284E-05	2.09219E-05
-7.92824E-05	3.17284E-05
-1.48889E-05	7.28233E-05
-5.227E-05	3.87132E-05
-6.83021E-05	2.02102E-05
-1.06323E-05	3.79099E-05
-2.88232E-05	4.1567E-05
2.28289E-05	0.000103125
-5.92593E-05	1.99636E-05
-5.55556E-05	2.27607E-05
-4.97568E-05	2.66719E-05
-4.12872E-05	0.000144268
-0.000109127	3.52566E-05
-3.08642E-05	8.41349E-05
-3.26351E-05	5.79429E-05
-5.65302E-05	1.86572E-05
-7.62274E-05	2.56315E-05
-4.89599E-05	1.93659E-05
-3.60624E-05	7.33002E-05
-5.98846E-05	2.01288E-05
-5.33885E-05	0.00012647
-7.43146E-05	2.82599E-05
-3.87731E-05	2.70139E-05
-6.08466E-05	1.65862E-05
-6.36925E-05	3.95019E-05
-4.38746E-05	1.90337E-05
-6.59855E-05	1.734E-05
-7.67196E-05	2.5299E-05
-4.32099E-05	2.05588E-05
-4.45193E-05	2.7355E-05
-9.78836E-05	5.2607E-05
-3.66809E-05	3.18124E-05
-3.22531E-05	1.65453E-05
-3.72186E-05	2.33073E-05
-4.32749E-05	0.000166726
-4.33502E-05	5.14783E-05
-3.55355E-05	1.58014E-05
-6.80828E-05	2.08737E-05
-0.000166304	1.5926E-05
-5.64893E-05	5.48444E-05
-0.000197145	5.36839E-05
-1.40704E-05	2.8347E-05
-3.61337E-05	2.61734E-05
-4.7504E-05	6.48644E-05
-0.000110885	1.75788E-05
-7.71977E-05	2.25546E-05
-3.21899E-05	3.3295E-05
-0.000163652	4.84811E-05
-6.32045E-05	1.96351E-05
-9.79117E-05	3.18295E-05
-3.38056E-05	2.08417E-05
-5.38721E-05	1.85357E-05
-5.36062E-05	0.000132059
-6.49895E-05	2.50736E-05
-4.06145E-05	6.32746E-05
