9.88348E-05	3.26701E-05
0.000104217	6.6205E-05
6.26585E-05	3.45718E-05
8.27887E-05	5.59519E-05
4.93827E-05	5.19821E-05
4.49346E-05	9.00303E-05
0.000268519	3.68468E-05
6.84676E-05	2.97648E-05
2.92398E-05	2.67066E-05
3.69198E-05	2.45975E-05
5.75831E-05	2.39437E-05
6.10022E-05	4.41091E-05
0.000127465	0.000205797
9.83913E-05	0.000125109
8.69809E-05	2.32826E-05
5.90982E-05	7.37701E-05
9.51917E-05	0.000178194
6.08124E-05	1.94287E-05
6.55615E-05	1.74167E-05
0.000137131	0.000201032
4.56155E-05	2.25297E-05
6.14035E-05	2.24877E-05
9.07407E-05	5.57987E-06
0.000109776	0.000103403
5.80618E-05	8.37531E-05
7.16198E-05	8.79878E-05
0.000113081	2.53896E-05
6.05159E-05	8.67892E-05
6.00358E-05	5.7562E-05
5.35948E-05	2.42504E-05
5.07055E-05	0.000109594
0.00015812	0.000202029
7.25926E-05	9.20617E-05
5.46059E-05	6.67844E-05
9.96956E-05	0.000119969
7.12355E-05	2.09032E-05
9.09091E-05	0.000156478
8.10622E-05	0.000122686
0.000219512	0.000291517
0.000101563	0.000168704
6.53021E-05	7.18181E-05
8.14394E-05	0.000100132
9.06433E-05	0.000169664
6.67481E-05	7.03978E-05
6.09232E-05	7.18343E-05
6.21693E-05	2.01198E-05
8.70051E-05	8.58358E-05
5.30864E-05	5.43683E-05
6.25747E-05	5.92065E-05
0.000121795	2.52141E-05
5.34979E-05	2.04834E-05
8.43621E-05	3.93451E-05
0.000108368	9.69667E-05
0.000156776	0.000283409
0.00011769	1.64815E-05
0.000156118	0.00035585
3.41799E-05	2.10505E-05
3.3822E-05	3.30206E-05
7.49559E-05	1.51852E-05
0.000164058	0.000246228
7.19314E-05	0.00011233
5.25687E-05	2.69835E-05
0.000110415	0.000225884
7.5679E-05	9.77577E-05
0.000110222	0.000119548
3.4427E-05	2.73341E-05
6.46961E-05	8.34557E-05
7.47402E-05	2.39239E-05
0.000133371	0.000110279
5.7903E-05	1.74862E-05
